HJD,camera,magnitude,"magnitude error"
2454397.535486,142,14.6508,0.2217
2454397.535926,142,14.1948,0.1480
2454397.536539,141,13.9747,0.1128
2454397.536979,141,14.0748,0.1230
2454397.543275,142,14.4156,0.1799
2454397.543715,142,14.5274,0.1978
2454397.544329,141,14.1222,0.1242
2454397.544769,141,14.6437,0.1907
2454397.550984,142,15.0170,0.3113
2454397.551424,142,14.4448,0.1874
2454397.552014,141,14.2245,0.1366
2454397.552477,141,14.1025,0.1242
2454397.558588,142,14.5283,0.2020
2454397.559051,142,14.0059,0.1277
2454397.559734,141,14.4918,0.1742
2454397.560174,141,13.9486,0.1124
2454397.567546,142,14.4067,0.1869
2454397.568009,142,14.6203,0.2270
2454397.569641,141,14.1485,0.1303
2454397.570104,141,14.2789,0.1460
2454397.577326,141,14.3621,0.1592
2454397.577766,141,15.2626,0.3621
2454397.585012,141,14.6180,0.2053
2454397.585451,141,14.9073,0.2664
2454397.592766,141,14.6606,0.2175
2454397.593229,141,15.0755,0.3175
2454397.600417,141,14.8255,0.2551
2454397.600880,141,15.4611,0.4628
2454397.608333,141,15.2226,0.3842
2454397.608785,141,15.4272,0.4649
2454398.316933,141,15.0301,0.3621
2454398.317373,141,15.3603,0.4865
2454398.317986,142,14.8579,0.3553
2454398.317998,146,14.1617,0.1791
2454398.318426,146,14.6232,0.2577
2454398.318426,142,15.6517,0.6964
2454398.321204,141,15.3542,0.4573
2454398.321632,141,15.9332,0.7881
2454398.323507,146,14.7682,0.2790
2454398.323507,142,14.6564,0.2837
2454398.323947,146,14.1079,0.1624
2454398.323947,142,14.2650,0.2039
2454398.327766,141,14.9914,0.3233
2454398.328229,141,15.3337,0.4456
2454398.328831,146,15.3006,0.4343
2454398.328831,142,14.5412,0.2544
2454398.329259,146,14.1097,0.1603
2454398.329259,142,15.0612,0.3955
2454398.333148,141,15.4713,0.4976
2454398.333588,141,15.1592,0.3915
2454398.339757,146,14.8967,0.3030
2454398.339757,142,15.4297,0.5405
2454398.340220,146,16.9463,1.9354
2454398.340220,142,14.8919,0.3345
2454398.345139,141,15.1778,0.3757
2454398.345579,141,16.6703,1.4872
2454398.346192,142,15.5239,0.5867
2454398.346215,146,14.6288,0.2385
2454398.346632,146,14.4301,0.2030
2454398.346632,142,14.3993,0.2241
2454398.351667,141,15.1983,0.3811
2454398.352130,141,15.1232,0.3573
2454398.352766,146,14.9078,0.3020
2454398.352766,142,14.5745,0.2600
2454398.353206,146,14.8829,0.2956
2454398.353206,142,14.6309,0.2705
2454398.357118,141,14.8532,0.2758
2454398.357581,141,14.7813,0.2593
2454398.359421,146,14.1548,0.1601
2454398.359421,142,13.9341,0.1692
2454398.359861,146,13.8922,0.1328
2454398.359861,142,14.3724,0.2265
2454398.363681,141,15.2169,0.3846
2454398.364120,141,14.9611,0.3043
2454398.365891,146,14.0684,0.1492
2454398.365891,142,14.2369,0.2112
2454398.366331,146,14.5039,0.2105
2454398.366331,142,14.1244,0.1951
2454398.370255,141,15.5393,0.5127
2454398.370694,141,14.5823,0.2132
2454398.372500,146,14.3351,0.1821
2454398.372500,142,14.0759,0.1850
2454398.372928,146,14.1566,0.1613
2454398.372928,142,14.5512,0.2550
2454398.376852,141,14.9183,0.2852
2454398.377292,141,14.7603,0.2477
2454398.380220,146,14.1995,0.1645
2454398.380220,142,15.4990,0.5616
2454398.380683,146,13.8673,0.1296
2454398.380683,142,14.2801,0.2073
2454398.384572,141,14.7118,0.2353
2454398.385012,141,14.8844,0.2734
2454398.386678,146,15.7047,0.6058
2454398.386678,142,14.7044,0.2810
2454398.387118,146,14.6246,0.2343
2454398.387118,142,14.0659,0.1829
2454398.390984,141,15.0036,0.3017
2454398.391424,141,15.4292,0.4526
2454398.395590,146,14.7767,0.2642
2454398.395590,142,14.4172,0.2212
2454398.396030,146,14.4948,0.2076
2454398.396030,142,14.2269,0.1949
2454398.399826,141,15.1209,0.3383
2454398.400266,141,14.9291,0.2821
2454398.403148,146,14.7537,0.2588
2454398.403148,142,14.1457,0.1885
2454398.403611,146,14.3593,0.1845
2454398.403611,142,14.3658,0.2160
2454398.407512,141,15.1704,0.3501
2454398.407951,141,15.2532,0.3750
2454398.410868,146,14.6260,0.2274
2454398.410868,142,14.5845,0.2551
2454398.411308,142,14.6143,0.2616
2454398.416169,141,14.7469,0.2343
2454398.416620,141,15.4027,0.4285
2454398.419433,146,14.7891,0.2555
2454398.419433,142,14.8123,0.2927
2454398.419873,146,15.4215,0.4517
2454398.419873,142,15.4509,0.5132
2454398.423785,141,14.7621,0.2377
2454398.424225,141,15.2460,0.3647
2454398.427025,146,14.9876,0.3057
2454398.427025,142,14.3443,0.1956
2454398.427465,146,15.9787,0.7594
2454398.427465,142,14.8591,0.3027
2454398.432477,141,15.4253,0.4340
2454398.432917,141,14.8498,0.2549
2454398.436898,146,15.1629,0.3565
2454398.436898,142,14.9132,0.3101
2454398.437338,146,14.8562,0.2714
2454398.437338,142,14.6126,0.2313
2454398.441123,141,15.2150,0.3563
2454398.441563,141,15.6730,0.5412
2454398.445428,146,14.8105,0.2618
2454398.445428,142,14.5860,0.2297
2454398.445891,146,14.9090,0.2897
2454398.445891,142,14.4036,0.1943
2454398.449803,141,14.8981,0.2662
2454398.450243,141,15.9674,0.7129
2454398.454167,146,16.0766,0.8664
2454398.454167,142,14.5069,0.2143
2454398.454606,146,14.3668,0.1859
2454398.454606,142,14.2876,0.1736
2454398.458461,141,15.3141,0.3935
2454398.458900,141,15.0980,0.3155
2454398.462824,142,14.3924,0.2191
2454398.468356,141,14.4996,0.1851
2454398.468796,141,14.8182,0.2464
2454398.472847,142,14.2211,0.2001
2454398.473275,142,14.5901,0.2595
2454398.477234,141,14.6578,0.2165
2454398.477697,141,14.9341,0.2750
2454398.483958,142,14.4969,0.2525
2454398.484398,142,14.6840,0.2869
2454398.488310,141,15.0792,0.3210
2454398.488773,141,14.6081,0.2065
2454398.493727,142,14.5291,0.2593
2454398.494167,142,14.7212,0.2945
2454398.496910,141,15.4657,0.4547
2454398.497373,141,15.0463,0.3099
2454398.502384,142,14.5528,0.2670
2454398.502824,142,15.0340,0.3822
2454398.505579,141,15.1375,0.3431
2454398.506019,141,14.5838,0.2025
2454398.511123,142,14.5241,0.2560
2454398.511563,142,14.7891,0.3127
2454398.514271,141,15.0642,0.3229
2454398.514711,141,15.3518,0.4220
2454398.519850,142,15.1104,0.4138
2454398.520313,142,14.7037,0.2980
2454398.522025,141,15.2441,0.3807
2454398.522465,141,15.5614,0.5181
2454398.529676,141,14.6602,0.2284
2454398.530116,141,15.3388,0.4276
2454398.536192,142,14.8784,0.3481
2454398.536644,142,14.5950,0.2826
2454398.537280,141,15.6797,0.5862
2454398.543970,142,14.8865,0.3572
2454398.544398,142,14.3743,0.2459
2454398.545000,141,15.2571,0.4099
2454398.545451,141,15.0985,0.3536
2454398.551551,142,15.2395,0.4808
2454398.551991,142,14.9179,0.3703
2454398.552581,141,15.1490,0.3716
2454398.553044,141,15.0704,0.3479
2454398.559155,142,14.3249,0.2578
2454398.559595,142,14.3512,0.2581
2454398.560278,141,14.8778,0.3029
2454398.560718,141,15.0016,0.3381
2454398.568113,142,14.5419,0.2911
2454398.568553,142,14.3277,0.2505
2454398.569178,141,14.4175,0.1983
2454398.576956,141,14.4811,0.2144
2454398.577419,141,14.6821,0.2534
2454398.584641,141,15.1640,0.4064
2454398.585104,141,15.0107,0.3537
2454398.592431,141,15.2751,0.4800
2454398.592859,141,15.0911,0.3984
2454398.609317,141,15.9220,0.9039
2454399.316412,141,15.5666,0.6537
2454399.316852,141,14.8261,0.3311
2454399.317477,146,15.2391,0.4784
2454399.317477,142,14.4604,0.2956
2454399.317905,142,14.8179,0.3851
2454399.320799,141,16.0341,0.9991
2454399.321238,141,15.4728,0.5869
2454399.321863,146,14.0959,0.1803
2454399.321863,142,14.9252,0.4168
2454399.322326,142,14.2900,0.2590
2454399.325000,141,15.4532,0.5788
2454399.325440,141,14.9082,0.3516
2454399.326065,146,14.8604,0.3316
2454399.326065,142,15.0266,0.4475
2454399.326505,146,14.8489,0.3315
2454399.326505,142,14.4601,0.2835
2454399.330394,141,15.3174,0.5025
2454399.330833,141,15.8477,0.8167
2454399.331481,146,14.1229,0.1788
2454399.331481,142,14.4913,0.2904
2454399.331910,146,14.8941,0.3421
2454399.331910,142,14.1392,0.2277
2454399.335764,141,14.6087,0.2665
2454399.336204,141,15.2280,0.4693
2454399.336852,146,14.9510,0.3579
2454399.336852,142,14.4374,0.2815
2454399.337292,146,14.6023,0.2629
2454399.337292,142,14.7072,0.3437
2454399.342326,141,14.8226,0.3193
2454399.342743,141,14.9185,0.3523
2454399.343391,146,14.5754,0.2617
2454399.343391,142,14.5405,0.2981
2454399.343831,146,14.4185,0.2263
2454399.343831,142,14.5245,0.2928
2454399.348900,141,14.7667,0.3045
2454399.349340,141,14.5990,0.2582
2454399.350012,146,13.9846,0.1668
2454399.350012,142,15.7061,0.8080
2454399.350451,146,14.1007,0.1815
2454399.350451,142,14.7351,0.3473
2454399.354375,141,14.5132,0.2511
2454399.354838,141,15.0661,0.4054
2454399.356701,146,15.0567,0.3904
2454399.356701,142,14.9602,0.4076
2454399.357141,146,14.5613,0.2575
2454399.357141,142,14.6051,0.3018
2454399.361134,141,15.1663,0.4332
2454399.361563,141,15.0060,0.3680
2454399.362211,146,13.7697,0.1480
2454399.362211,142,14.9928,0.4157
2454399.362627,146,15.9546,0.8792
2454399.362627,142,14.0858,0.1966
2454399.366574,141,14.6638,0.2725
2454399.367014,141,14.5171,0.2388
2454399.367674,146,14.5398,0.2520
2454399.367674,142,14.9155,0.3944
2454399.368137,146,14.9892,0.3747
2454399.368137,142,15.2025,0.5109
2454399.372118,141,14.8440,0.3244
2454399.372558,141,15.3100,0.4990
2454399.373229,146,15.3438,0.5213
2454399.373229,142,14.0765,0.2067
2454399.373669,146,15.5961,0.6695
2454399.373669,142,15.3727,0.6320
2454399.378588,141,14.4078,0.2288
2454399.379028,141,14.7645,0.3229
2454399.379653,146,16.4556,1.4198
2454399.379653,142,14.8928,0.4057
2454399.380081,142,15.9133,0.9859
2454399.380093,146,14.4993,0.2489
2454399.383912,141,14.4623,0.2286
2454399.384352,141,14.7609,0.2953
2454399.385000,146,14.4164,0.2321
2454399.385000,142,14.3438,0.2580
2454399.385440,146,14.6575,0.2850
2454399.385440,142,13.9370,0.2010
2454399.390613,141,14.5135,0.3132
2454399.391076,141,13.9456,0.1897
2454399.392824,146,13.7874,0.1593
2454399.392824,142,14.2659,0.2744
2454399.393275,146,13.7095,0.1472
2454399.393275,142,14.4319,0.3005
2454399.397118,141,14.1346,0.1758
2454399.397581,141,14.4646,0.2358
2454399.398229,146,15.4913,0.6030
2454399.398229,142,14.2052,0.2533
2454399.398692,146,14.7944,0.3229
2454399.402593,141,14.4025,0.2148
2454399.403056,141,14.1921,0.1751
2454399.403646,146,14.2199,0.1946
2454399.403646,142,14.2231,0.2418
2454399.404109,146,13.9566,0.1577
2454399.404109,142,14.4443,0.2797
2454399.408067,141,14.7940,0.3039
2454399.408507,141,14.9065,0.3346
2454399.409120,146,14.6356,0.2723
2454399.409120,142,14.2988,0.2480
2454399.409560,146,14.9974,0.3725
2454399.409560,142,14.7954,0.3644
2454399.414606,141,14.5842,0.2482
2454399.415046,141,14.9912,0.3661
2454399.415718,146,14.7146,0.2953
2454399.415718,142,14.6524,0.3236
2454399.416157,146,14.8683,0.3377
2454399.416157,142,15.3965,0.6124
2454399.421169,146,15.7521,0.7406
2454399.421169,142,14.6144,0.3202
2454399.421609,146,14.1564,0.1933
2454399.421609,142,14.1860,0.2345
2454399.425532,141,14.8080,0.3199
2454399.425961,141,14.1812,0.1852
2454399.427708,142,14.3456,0.2666
2454399.428171,146,14.2338,0.2082
2454399.428171,142,14.4167,0.2802
2454399.432095,141,15.0633,0.3897
2454399.432558,141,14.6391,0.2648
2454399.434363,146,14.8991,0.3478
2454399.434363,142,14.0966,0.2212
2454399.434803,146,14.5591,0.2662
2454399.434803,142,14.7924,0.3671
2454399.439109,141,15.9369,1.3031
2454399.439745,146,14.1312,0.2184
2454399.439745,142,13.8465,0.2189
2454399.440185,146,14.2809,0.2538
2454399.444016,141,14.4517,0.2360
2454399.444456,141,14.9799,0.3743
2454399.445116,146,14.6621,0.2949
2454399.445116,142,15.0028,0.4455
2454399.445579,146,17.1178,2.7208
2454399.445579,142,13.9503,0.2139
2454399.450961,141,14.5046,0.2469
2454399.451551,142,14.5000,0.3000
2454399.451991,146,14.7910,0.3289
2454399.451991,142,14.5221,0.3040
2454399.461736,141,15.5742,0.6239
2454399.468044,141,14.6666,0.2711
2454399.468484,141,14.1421,0.1688
2454399.469167,142,14.2075,0.2196
2454399.469606,142,14.4836,0.2694
2454399.473553,141,15.2597,0.4648
2454399.473993,141,14.5582,0.2432
2454399.474618,142,14.8958,0.3863
2454399.475046,142,14.3443,0.2413
2454399.480069,141,15.6315,0.6500
2454399.480532,141,14.7533,0.2900
2454399.482454,142,14.6832,0.3200
2454399.482894,142,14.6505,0.3091
2454399.486123,141,14.3081,0.1985
2454399.486563,141,14.5663,0.2485
2454399.488403,142,14.5482,0.2822
2454399.488843,142,15.4888,0.6558
2454399.494005,142,14.3132,0.2276
2454399.494444,142,14.1461,0.1966
2454399.497211,141,13.9810,0.1472
2454399.497674,141,14.1388,0.1718
2454399.499572,142,14.0709,0.1826
2454399.499988,142,14.2294,0.2109
2454399.503194,141,14.3680,0.2114
2454399.505081,142,14.2458,0.2159
2454399.505521,142,14.1677,0.1977
2454399.508380,141,13.9289,0.1462
2454399.508843,141,14.2979,0.1996
2454399.510775,142,14.3956,0.2472
2454399.511215,142,14.2074,0.2083
2454399.513993,141,14.2940,0.2009
2454399.514444,141,14.9080,0.3480
2454399.516319,142,15.3245,0.5796
2454399.516782,142,15.0953,0.4682
2454399.518588,141,14.1000,0.1706
2454399.519028,141,14.9415,0.3546
2454399.522049,142,14.4792,0.2693
2454399.522488,142,14.1370,0.2027
2454399.524259,141,14.4519,0.2329
2454399.524722,141,14.6221,0.2747
2454399.532199,142,14.6493,0.3196
2454399.532627,142,14.1790,0.2088
2454399.533252,141,14.9532,0.3691
2454399.533692,141,14.9043,0.3561
2454399.536713,142,14.8697,0.4082
2454402.394583,146,14.0233,0.0674
2454402.394583,142,14.2669,0.0982
2454402.395023,146,14.2744,0.0846
2454402.395023,142,14.2886,0.1014
2454402.401123,146,14.2179,0.0810
2454402.401123,142,14.3258,0.1055
2454402.401551,146,14.1385,0.0763
2454402.401574,142,14.6129,0.1388
2454402.408831,146,14.1333,0.0771
2454402.408831,142,14.4322,0.1185
2454402.409271,146,14.1785,0.0803
2454402.415301,146,14.6103,0.1208
2454402.415301,142,14.5927,0.1405
2454402.415741,146,14.2243,0.0853
2454402.415741,142,14.6121,0.1435
2454402.422940,146,14.5200,0.1127
2454402.422940,142,14.5516,0.1371
2454402.423368,146,14.7517,0.1376
2454402.423368,142,14.2890,0.1077
2454402.430556,146,14.7590,0.1426
2454402.430556,142,14.9479,0.1990
2454402.430995,146,14.6574,0.1291
2454402.430995,142,14.8165,0.1758
2454402.433738,141,14.0776,0.0853
2454402.434201,141,13.8200,0.0664
2454402.437095,146,14.3699,0.1010
2454402.437118,142,14.4015,0.1209
2454402.437558,146,14.8929,0.1608
2454402.437558,142,14.8695,0.1882
2454402.441389,141,13.5133,0.0509
2454402.441829,141,13.4834,0.0494
2454402.444664,146,14.9754,0.1796
2454402.444664,142,14.5086,0.1365
2454402.445127,146,14.8086,0.1529
2454402.445127,142,14.6795,0.1606
2454402.451100,146,14.6068,0.1301
2454402.451100,142,14.6512,0.1595
2454402.451539,146,14.5621,0.1242
2454402.451539,142,14.4129,0.1279
2454402.458657,146,14.5595,0.1251
2454402.458657,142,14.6494,0.1575
2454402.459097,146,14.5785,0.1255
2454402.459097,142,14.9435,0.2039
2454402.465324,146,14.8516,0.1671
2454402.465324,142,14.5692,0.1474
2454402.465764,146,14.6696,0.1409
2454402.465764,142,14.6598,0.1601
2454402.472731,142,14.5929,0.1513
2454402.473194,142,14.7254,0.1687
2454402.477188,141,15.3234,0.2699
2454402.480463,142,14.6370,0.1566
2454402.480914,142,14.6110,0.1527
2454402.483634,141,15.0605,0.2105
2454402.484063,141,14.7457,0.1585
2454402.486956,142,14.5923,0.1531
2454402.487396,142,14.2390,0.1096
2454402.494514,142,14.1537,0.1018
2454402.494954,142,14.1519,0.1026
2454402.501458,142,14.3335,0.1209
2454402.507569,142,14.5002,0.1442
2454402.508009,142,14.4916,0.1417
2454402.515278,142,14.3443,0.1260
2454402.515694,142,14.4751,0.1418
2454402.520694,142,14.8386,0.2000
2454402.521134,142,14.2332,0.1153
2454402.526111,142,14.5080,0.1499
2454402.526551,142,14.3536,0.1301
2454402.527199,141,15.0737,0.2243
2454402.527639,141,14.8778,0.1894
2454402.530602,142,14.4156,0.1379
2454402.531030,142,14.3933,0.1350
2454402.531678,141,15.1437,0.2453
2454402.532118,141,15.0316,0.2188
2454402.534977,142,14.6614,0.1726
2454402.535417,142,14.3672,0.1326
2454402.536076,141,15.3736,0.3028
2454402.536539,141,15.3586,0.2986
2454402.539444,142,14.7463,0.1880
2454402.539873,142,14.8866,0.2160
2454402.540498,141,14.9086,0.1992
2454402.540938,141,14.9149,0.2010
2454402.543854,142,14.5730,0.1627
2454402.544294,142,14.5522,0.1587
2454402.544907,141,15.3506,0.3028
2454402.545347,141,14.9883,0.2147
2454402.549213,142,14.7737,0.1955
2454402.549641,142,14.8356,0.2055
2454402.550243,141,15.1445,0.2512
2454402.550683,141,14.6588,0.1616
2454402.553507,142,14.7335,0.1905
2454402.553947,142,14.6193,0.1689
2454402.555567,141,15.5499,0.3686
2454402.556019,141,15.0766,0.2381
2454402.558773,142,14.7284,0.1921
2454402.559236,142,14.4229,0.1450
2454402.560197,141,15.5320,0.3665
2454402.560660,141,14.9880,0.2199
2454402.564375,141,15.6973,0.4302
2454402.564838,141,14.9596,0.2165
2454402.567662,141,14.9756,0.2227
2454402.568102,141,15.5689,0.3800
2454402.570903,141,15.1076,0.2538
2454402.571343,141,15.1318,0.2580
2454402.574074,141,15.2030,0.2796
2454402.574514,141,15.3869,0.3278
2454402.577419,141,15.0796,0.2523
2454402.577870,141,15.7545,0.4702
2454402.580706,141,15.0337,0.2458
2454402.581123,141,15.1445,0.2690
2454402.584965,141,15.0356,0.2486
2454402.585405,141,15.1164,0.2681
2454402.588241,141,14.9285,0.2283
2454402.588704,141,15.1645,0.2840
2454402.591505,141,15.2226,0.3040
2454402.591944,141,14.9601,0.2390
2454402.594780,141,14.9606,0.2370
2454402.595220,141,14.8342,0.2140
2454402.600162,141,14.8049,0.2129
2454402.600625,141,14.5775,0.1722
2454405.314016,146,14.2979,0.0720
2454405.314016,142,14.7578,0.1332
2454405.314456,146,14.7738,0.1070
2454405.314456,142,14.4544,0.0973
2454405.318380,146,14.3679,0.0566
2454405.318380,142,14.4502,0.0749
2454405.318843,146,14.4909,0.0619
2454405.318843,142,14.7379,0.0951
2454405.322674,146,14.4637,0.0544
2454405.322674,142,14.6625,0.0794
2454405.323102,146,14.6820,0.0648
2454405.323102,142,14.6711,0.0788
2454405.328056,146,14.5845,0.0581
2454405.328056,142,14.7710,0.0838
2454405.328484,146,14.7706,0.0685
2454405.328484,142,14.6186,0.0729
2454405.333438,146,14.6978,0.0638
2454405.333438,142,14.6563,0.0740
2454405.333877,146,14.8216,0.0708
2454405.333877,142,14.7511,0.0810
2454405.340000,146,14.5048,0.0540
2454405.340000,142,14.7281,0.0806
2454405.340440,146,14.5521,0.0561
2454405.340440,142,14.7036,0.0789
2454405.345394,146,14.7916,0.0699
2454405.345394,142,14.6331,0.0736
2454405.345833,146,14.8424,0.0725
2454405.345833,142,14.6951,0.0783
2454405.350903,146,14.7642,0.0683
2454405.350903,142,14.7458,0.0819
2454405.351343,146,14.7476,0.0671
2454405.351343,142,14.8244,0.0872
2454405.356250,146,14.6655,0.0624
2454405.356250,142,14.7203,0.0796
2454405.356690,146,14.6120,0.0595
2454405.356690,142,14.5491,0.0681
2454405.362882,146,14.8966,0.0764
2454405.362882,142,14.5288,0.0668
2454405.363345,146,14.7564,0.0686
2454405.363345,142,14.7445,0.0822
2454405.368241,146,14.5193,0.0553
2454405.368241,142,14.6358,0.0743
2454405.368704,146,14.6617,0.0627
2454405.368704,142,14.8087,0.0879
2454405.376076,146,14.4955,0.0531
2454405.376076,142,14.5707,0.0696
2454405.376493,146,14.3655,0.0473
2454405.376516,142,14.6304,0.0719
2454405.382558,146,14.2543,0.0421
2454405.396678,146,14.2288,0.0411
2454405.396678,142,14.3737,0.0569
2454405.397118,142,14.4533,0.0597
2454405.403252,146,14.2361,0.0406
2454405.403252,142,14.4050,0.0579
2454405.403692,146,14.4434,0.0499
2454405.403692,142,14.4619,0.0604
2454405.410938,146,14.4574,0.0503
2454405.410938,142,14.5259,0.0636
2454405.411377,146,14.3637,0.0462
2454405.411377,142,14.4768,0.0623
2454405.418750,146,14.7130,0.0624
2454405.418750,142,14.4703,0.0606
2454405.419190,146,14.4809,0.0513
2454405.419190,142,14.5276,0.0642
2454405.426377,146,14.5729,0.0555
2454405.435127,146,14.6066,0.0571
2454405.435127,142,14.6980,0.0733
2454405.442778,146,14.8947,0.0741
2454405.442778,142,14.6016,0.0670
2454405.443241,146,14.6008,0.0573
2454405.443241,142,14.6674,0.0703
2454405.447049,141,14.8943,0.0849
2454405.447488,141,14.8594,0.0819
2454405.451424,146,14.5998,0.0567
2454405.451424,142,14.6441,0.0677
2454405.451863,146,14.8305,0.0702
2454405.451863,142,14.7284,0.0739
2454405.454664,141,14.6922,0.0687
2454405.455104,141,14.8283,0.0776
2454405.460174,146,14.8916,0.0762
2454405.460602,146,14.8496,0.0734
2454405.463345,141,14.4922,0.0571
2454405.463785,141,14.5755,0.0607
2454405.473461,141,14.3916,0.0521
2454405.473900,141,14.4489,0.0544
2454405.500162,141,15.0294,0.1126
2454405.500602,141,14.7731,0.0901
2454405.510336,141,15.0510,0.1244
2454405.510775,141,14.7144,0.0916
2454405.519317,141,14.9116,0.1142
2454405.519769,141,15.0329,0.1286
2454405.527002,141,15.1860,0.1519
